homeShotsOutPenaltyArea,homeAttThSucPaAccuracy,homeAttThPass,guestAttThSucPaAccuracy,guestKeyPasses,guestBreakThrows,guestShots,half,guestAttThPass,homeShots,guestShotsOnTargetObox,guestShotsInPenaltyArea,guestShotsOutPenaltyArea,guestCenter,guestShotsOnTargetIbox,homeBreakThrows,matchHalf,homeShotsInPenaltyArea,matchId,homeShotsOnTargetObox,homeKeyPasses,homeShotsOnTargetIbox,homeCenter,l_team,r_team
1,0.745,106,0.604,7,13,10,0,48,11,0,4,6,16,2,13,0,10,17353,1,8,4,10,上海上港,重庆当代
1,0.698,53,0.833,5,3,6,1,24,6,0,2,4,7,1,5,0,5,17353,1,4,2,6,上海上港,重庆当代
0,0.792,53,0.375,2,10,4,2,24,5,0,2,2,9,1,8,0,5,17353,0,4,2,4,上海上港,重庆当代
2,0.738,84,0.7,18,6,22,0,80,9,2,13,9,24,3,2,0,7,17354,0,5,2,16,武汉卓尔,天津泰达
1,0.703,37,0.738,10,5,13,1,42,2,2,8,5,14,3,2,0,1,17354,0,1,0,6,武汉卓尔,天津泰达
1,0.766,47,0.658,8,1,9,2,38,7,0,5,4,10,0,0,0,6,17354,0,4,2,10,武汉卓尔,天津泰达
6,0.781,105,0.664,5,14,8,0,110,13,0,5,3,9,3,18,0,7,17355,1,10,2,16,石家庄永昌,北京中赫国安
3,0.686,35,0.661,2,8,4,1,62,4,0,1,3,3,1,5,0,1,17355,1,2,0,3,石家庄永昌,北京中赫国安
3,0.829,70,0.667,3,6,4,2,48,9,0,4,0,6,2,13,0,6,17355,0,8,2,13,石家庄永昌,北京中赫国安
4,0.608,51,0.736,9,2,11,0,110,11,1,6,5,13,5,6,0,7,17356,0,7,4,14,青岛黄海青港,河北华夏幸福
3,0.588,17,0.705,4,0,5,1,61,6,0,5,0,9,4,2,0,3,17356,0,4,2,5,青岛黄海青港,河北华夏幸福
1,0.618,34,0.776,5,2,6,2,49,5,1,1,5,4,1,4,0,4,17356,0,3,2,9,青岛黄海青港,河北华夏幸福
8,0.736,110,0.752,6,15,12,0,133,16,1,9,3,18,4,11,0,8,17357,3,10,2,17,广州富力,深圳佳兆业
6,0.775,40,0.738,1,11,3,1,65,8,0,2,1,9,2,6,0,2,17357,1,5,0,6,广州富力,深圳佳兆业
2,0.714,70,0.765,5,4,9,2,68,8,1,7,2,9,2,5,0,6,17357,2,5,2,11,广州富力,深圳佳兆业
4,0.703,118,0.699,10,1,15,0,73,14,3,6,9,12,4,4,0,10,17358,3,11,2,28,山东鲁能泰山,大连人
2,0.72,50,0.686,5,1,8,1,35,5,3,2,6,8,2,3,0,3,17358,1,4,0,10,山东鲁能泰山,大连人
2,0.691,68,0.711,5,0,7,2,38,9,0,4,3,4,2,1,0,7,17358,2,7,2,18,山东鲁能泰山,大连人
6,0.749,167,0.7,1,12,4,0,40,22,1,2,2,6,2,9,0,16,17359,3,16,8,11,江苏苏宁易购,河南建业
1,0.701,67,0.789,1,10,3,1,19,9,1,2,1,3,2,4,0,8,17359,0,6,3,6,江苏苏宁易购,河南建业
5,0.78,100,0.619,0,2,1,2,21,13,0,0,1,3,0,5,0,8,17359,3,10,5,5,江苏苏宁易购,河南建业
6,0.632,68,0.779,16,9,21,0,131,7,2,14,7,22,7,1,0,1,17360,4,5,0,10,上海绿地申花,广州恒大淘宝
5,0.588,34,0.717,6,6,8,1,60,5,1,6,2,12,2,0,0,0,17360,4,4,0,5,上海绿地申花,广州恒大淘宝
1,0.676,34,0.831,10,3,13,2,71,2,1,8,5,10,5,1,0,1,17360,0,1,0,5,上海绿地申花,广州恒大淘宝
3,0.65,60,0.673,6,9,13,0,98,11,2,6,7,18,4,7,0,8,17361,1,5,5,10,石家庄永昌,河北华夏幸福
1,0.643,28,0.581,0,2,2,1,31,4,1,1,1,7,1,1,0,3,17361,0,2,3,6,石家庄永昌,河北华夏幸福
2,0.656,32,0.716,6,7,11,2,67,7,1,5,6,11,3,6,0,5,17361,1,3,2,4,石家庄永昌,河北华夏幸福
7,0.796,113,0.675,5,8,9,0,83,22,1,6,3,13,4,9,0,15,17362,3,15,8,13,上海上港,天津泰达
5,0.779,68,0.714,3,4,6,1,35,14,0,4,2,5,2,3,0,9,17362,1,11,4,10,上海上港,天津泰达
2,0.822,45,0.646,2,4,3,2,48,8,1,2,1,8,2,6,0,6,17362,2,4,4,3,上海上港,天津泰达
9,0.696,69,0.806,5,5,8,0,103,14,0,5,3,9,5,1,0,5,17363,0,9,1,18,青岛黄海青港,武汉卓尔
3,0.562,16,0.797,3,2,5,1,79,3,0,3,2,6,3,0,0,0,17363,0,1,0,7,青岛黄海青港,武汉卓尔
6,0.736,53,0.833,2,3,3,2,24,11,0,2,1,3,2,1,0,5,17363,0,8,1,11,青岛黄海青港,武汉卓尔
5,0.819,105,0.781,18,11,23,0,105,21,1,10,13,24,3,10,0,16,17364,1,14,9,9,北京中赫国安,重庆当代
4,0.755,49,0.692,6,5,9,1,52,11,0,2,7,14,2,5,0,7,17364,0,7,3,7,北京中赫国安,重庆当代
1,0.875,56,0.868,12,6,14,2,53,10,1,8,6,10,1,5,0,9,17364,1,7,6,2,北京中赫国安,重庆当代
7,0.687,83,0.757,8,5,13,0,115,12,1,10,3,12,5,9,0,5,17365,1,7,2,21,河南建业,大连人
4,0.703,37,0.817,5,3,8,1,71,5,0,7,1,8,3,5,0,1,17365,1,2,0,7,河南建业,大连人
3,0.674,46,0.659,3,2,5,2,44,7,1,3,2,4,2,4,0,4,17365,0,5,2,14,河南建业,大连人
4,0.728,125,0.591,1,9,4,0,44,10,0,1,3,8,1,13,0,6,17366,0,7,0,17,山东鲁能泰山,江苏苏宁易购
3,0.707,75,0.6,1,3,2,1,20,4,0,0,2,3,0,8,0,1,17366,0,3,0,9,山东鲁能泰山,江苏苏宁易购
1,0.76,50,0.583,0,6,2,2,24,6,0,1,1,5,1,5,0,5,17366,0,4,0,8,山东鲁能泰山,江苏苏宁易购
3,0.685,73,0.764,11,4,14,0,55,9,1,8,6,20,3,2,0,6,17367,0,6,1,17,深圳佳兆业,上海绿地申花
2,0.659,41,0.846,4,2,5,1,26,3,1,2,3,9,0,1,0,1,17367,0,1,0,9,深圳佳兆业,上海绿地申花
1,0.719,32,0.69,7,2,9,2,29,6,0,6,3,11,3,1,0,5,17367,0,5,1,8,深圳佳兆业,上海绿地申花
11,0.791,254,0.786,2,11,5,0,42,24,1,2,3,8,1,11,0,13,17368,2,18,5,37,广州恒大淘宝,广州富力
4,0.82,139,0.714,0,9,1,1,21,9,0,1,0,5,0,7,0,5,17368,1,8,2,16,广州恒大淘宝,广州富力
7,0.757,115,0.857,2,2,4,2,21,15,1,1,3,3,1,4,0,8,17368,1,10,3,21,广州恒大淘宝,广州富力
4,0.654,52,0.684,12,14,13,0,193,9,3,8,5,39,2,9,0,5,17369,0,4,2,7,河北华夏幸福,上海上港
2,0.683,41,0.671,4,3,4,1,79,6,2,2,2,10,1,4,0,4,17369,0,3,1,7,河北华夏幸福,上海上港
2,0.545,11,0.693,8,11,9,2,114,3,1,6,3,29,1,5,0,1,17369,0,1,1,0,河北华夏幸福,上海上港
2,0.636,77,0.741,11,7,12,0,58,3,2,7,5,11,2,6,0,1,17370,0,1,0,10,青岛黄海青港,石家庄永昌
1,0.644,45,0.64,3,5,3,1,25,1,1,2,1,5,0,4,0,0,17370,0,1,0,8,青岛黄海青港,石家庄永昌
1,0.625,32,0.818,8,2,9,2,33,2,1,5,4,6,2,2,0,1,17370,0,0,0,2,青岛黄海青港,石家庄永昌
3,0.608,74,0.593,7,26,13,0,81,10,0,10,3,21,4,14,0,7,17371,0,7,4,23,天津泰达,重庆当代
3,0.636,44,0.604,5,16,10,1,48,6,0,8,2,10,3,7,0,3,17371,0,5,1,11,天津泰达,重庆当代
0,0.567,30,0.576,2,10,3,2,33,4,0,2,1,11,1,7,0,4,17371,0,2,3,12,天津泰达,重庆当代
4,0.753,73,0.75,7,5,14,0,172,10,0,8,6,18,4,0,0,6,17372,0,6,3,17,武汉卓尔,北京中赫国安
4,0.676,37,0.776,2,5,6,1,67,5,0,4,2,8,3,0,0,1,17372,0,3,0,9,武汉卓尔,北京中赫国安
0,0.833,36,0.733,5,0,8,2,105,5,0,4,4,10,1,0,0,5,17372,0,3,3,8,武汉卓尔,北京中赫国安
3,0.857,42,0.698,14,11,18,0,139,10,0,12,6,22,7,11,0,7,17373,1,6,5,4,广州富力,河南建业
1,0.783,23,0.556,3,6,5,1,36,5,0,4,1,6,2,4,0,4,17373,1,2,3,3,广州富力,河南建业
2,0.947,19,0.748,11,5,13,2,103,5,0,8,5,16,5,7,0,3,17373,0,4,2,1,广州富力,河南建业
4,0.752,109,0.73,14,4,21,0,115,12,2,10,11,23,6,7,0,8,17374,2,8,4,17,大连人,江苏苏宁易购
2,0.755,53,0.771,6,2,9,1,48,7,0,6,3,10,4,3,0,5,17374,2,4,4,9,大连人,江苏苏宁易购
2,0.75,56,0.701,8,2,12,2,67,5,2,4,8,13,2,4,0,3,17374,0,4,0,8,大连人,江苏苏宁易购
7,0.69,84,0.705,13,6,16,0,88,12,0,8,8,16,4,5,0,5,17375,3,9,4,14,广州恒大淘宝,深圳佳兆业
5,0.683,60,0.763,6,1,8,1,38,8,0,5,3,8,2,2,0,3,17375,3,6,3,12,广州恒大淘宝,深圳佳兆业
2,0.708,24,0.66,7,5,8,2,50,4,0,3,5,8,2,3,0,2,17375,0,3,1,2,广州恒大淘宝,深圳佳兆业
8,0.633,98,0.807,9,5,10,0,145,11,1,7,3,10,5,5,0,3,17376,5,6,1,20,上海绿地申花,山东鲁能泰山
2,0.562,32,0.785,3,1,4,1,93,2,1,2,2,7,2,1,0,0,17376,1,1,0,6,上海绿地申花,山东鲁能泰山
6,0.667,66,0.846,6,4,6,2,52,9,0,5,1,3,3,4,0,3,17376,4,5,1,14,上海绿地申花,山东鲁能泰山
10,0.838,265,0.635,3,12,4,0,52,18,1,3,1,11,0,10,0,8,17377,4,13,3,10,北京中赫国安,天津泰达
5,0.828,157,0.714,1,6,2,1,14,6,1,1,1,0,0,4,0,1,17377,1,3,1,5,北京中赫国安,天津泰达
5,0.852,108,0.605,2,6,2,2,38,12,0,2,0,11,0,6,0,7,17377,3,10,2,5,北京中赫国安,天津泰达
9,0.611,54,0.5,4,17,6,0,86,14,0,5,1,14,1,8,0,5,17378,4,6,3,9,上海上港,青岛黄海青港
4,0.606,33,0.436,3,9,3,1,39,6,0,2,1,5,0,4,0,2,17378,1,3,1,5,上海上港,青岛黄海青港
5,0.619,21,0.553,1,8,3,2,47,8,0,3,0,9,1,4,0,3,17378,3,3,2,4,上海上港,青岛黄海青港
9,0.705,105,0.636,6,18,8,0,77,16,0,5,3,11,3,28,0,7,17379,1,10,5,20,重庆当代,河北华夏幸福
6,0.639,61,0.6,1,8,2,1,35,11,0,1,1,4,1,10,0,5,17379,1,8,3,12,重庆当代,河北华夏幸福
3,0.795,44,0.667,5,10,6,2,42,5,0,4,2,7,2,18,0,2,17379,0,2,2,8,重庆当代,河北华夏幸福
5,0.658,38,0.732,11,3,13,0,157,9,1,8,5,34,2,2,0,4,17380,1,5,1,6,石家庄永昌,武汉卓尔
2,0.615,13,0.732,1,3,1,1,71,4,0,1,0,15,0,1,0,2,17380,0,1,1,5,石家庄永昌,武汉卓尔
3,0.68,25,0.733,10,0,12,2,86,5,1,7,5,19,2,1,0,2,17380,1,4,0,1,石家庄永昌,武汉卓尔
8,0.796,206,0.792,9,5,11,0,48,17,0,9,2,7,5,8,0,9,17381,4,13,2,16,江苏苏宁易购,广州富力
5,0.805,149,0.8,2,0,3,1,5,10,0,3,0,1,2,5,0,5,17381,2,8,1,11,江苏苏宁易购,广州富力
3,0.772,57,0.791,7,5,8,2,43,7,0,6,2,6,3,3,0,4,17381,2,5,1,5,江苏苏宁易购,广州富力
3,0.706,51,0.694,10,8,15,0,121,6,4,8,7,18,1,9,0,3,17382,1,4,1,7,山东鲁能泰山,广州恒大淘宝
1,0.688,32,0.605,2,4,5,1,43,2,1,2,3,8,0,5,0,1,17382,0,1,0,3,山东鲁能泰山,广州恒大淘宝
2,0.737,19,0.744,8,4,10,2,78,4,3,6,4,10,1,4,0,2,17382,1,3,1,4,山东鲁能泰山,广州恒大淘宝
3,0.735,49,0.679,5,6,10,0,109,7,0,9,1,17,5,8,0,4,17383,1,5,2,9,河南建业,深圳佳兆业
1,0.583,12,0.69,4,3,9,1,71,2,0,8,1,8,5,4,0,1,17383,0,2,0,3,河南建业,深圳佳兆业
2,0.784,37,0.658,1,3,1,2,38,5,0,1,0,9,0,4,0,3,17383,1,3,2,6,河南建业,深圳佳兆业
4,0.717,120,0.655,10,4,13,0,87,12,3,6,7,18,1,6,0,8,17384,2,7,3,11,大连人,上海绿地申花
4,0.719,64,0.632,4,2,5,1,38,9,3,1,4,7,0,2,0,5,17384,2,5,3,6,大连人,上海绿地申花
0,0.714,56,0.673,6,2,8,2,49,3,0,5,3,11,1,4,0,3,17384,0,2,0,5,大连人,上海绿地申花
1,0.543,46,0.682,10,3,13,0,148,6,0,7,6,27,4,5,0,5,17385,0,5,3,7,武汉卓尔,上海上港
0,0.538,26,0.644,6,1,7,1,59,1,0,3,4,11,1,0,0,1,17385,0,1,1,4,武汉卓尔,上海上港
1,0.55,20,0.708,4,2,6,2,89,5,0,4,2,16,3,5,0,4,17385,0,4,2,3,武汉卓尔,上海上港
4,0.806,72,0.78,8,17,13,0,159,12,2,9,4,13,5,13,0,8,17386,2,7,4,9,河北华夏幸福,北京中赫国安
1,0.848,33,0.755,3,8,6,1,98,7,1,4,2,10,2,8,0,6,17386,1,6,2,4,河北华夏幸福,北京中赫国安
3,0.769,39,0.82,5,9,7,2,61,5,1,5,2,3,3,5,0,2,17386,1,1,2,5,河北华夏幸福,北京中赫国安
2,0.67,91,0.667,6,6,11,0,57,8,2,8,3,11,5,10,0,6,17387,0,8,1,17,青岛黄海青港,重庆当代
0,0.516,31,0.583,5,4,6,1,36,1,1,5,1,7,2,3,0,1,17387,0,1,0,9,青岛黄海青港,重庆当代
2,0.75,60,0.81,1,2,5,2,21,7,1,3,2,4,3,7,0,5,17387,0,7,1,8,青岛黄海青港,重庆当代
2,0.7,110,0.593,3,5,4,0,59,10,0,4,0,14,2,5,0,8,17388,0,8,2,21,天津泰达,石家庄永昌
1,0.712,73,0.536,1,5,1,1,28,5,0,1,0,6,0,2,0,4,17388,0,4,1,10,天津泰达,石家庄永昌
1,0.676,37,0.645,2,0,3,2,31,5,0,3,0,8,2,3,0,4,17388,0,4,1,11,天津泰达,石家庄永昌
4,0.644,90,0.621,5,11,8,0,66,10,1,6,2,16,1,9,0,6,17389,1,6,3,15,广州恒大淘宝,河南建业
2,0.647,51,0.667,2,5,3,1,15,7,1,2,1,4,0,4,0,5,17389,0,4,3,10,广州恒大淘宝,河南建业
2,0.641,39,0.608,3,6,5,2,51,3,0,4,1,12,1,5,0,1,17389,1,2,0,5,广州恒大淘宝,河南建业
4,0.676,102,0.721,3,4,7,0,61,8,1,5,2,9,4,1,0,4,17390,1,5,1,22,深圳佳兆业,山东鲁能泰山
3,0.676,37,0.833,0,2,3,1,24,3,1,2,1,3,2,0,0,0,17390,0,1,0,11,深圳佳兆业,山东鲁能泰山
1,0.677,65,0.649,3,2,4,2,37,5,0,3,1,6,2,1,0,4,17390,1,4,1,11,深圳佳兆业,山东鲁能泰山
5,0.607,56,0.675,10,9,11,0,123,6,0,7,4,21,2,9,0,1,17391,0,2,1,8,上海绿地申花,江苏苏宁易购
3,0.682,22,0.727,6,5,7,1,77,4,0,4,3,11,1,4,0,1,17391,0,2,1,2,上海绿地申花,江苏苏宁易购
2,0.559,34,0.587,4,4,4,2,46,2,0,3,1,10,1,5,0,0,17391,0,0,0,6,上海绿地申花,江苏苏宁易购
3,0.709,79,0.73,11,12,15,0,230,8,1,8,7,42,2,25,0,5,17392,0,6,2,18,广州富力,大连人
2,0.7,50,0.714,4,8,5,1,98,5,1,2,3,18,0,11,0,3,17392,0,4,1,8,广州富力,大连人
1,0.724,29,0.742,7,4,10,2,132,3,0,6,4,24,2,14,0,2,17392,0,2,1,10,广州富力,大连人
7,0.768,112,0.611,4,3,5,0,36,22,0,4,1,13,1,5,0,15,17393,5,13,7,15,北京中赫国安,青岛黄海青港
4,0.773,66,0.556,2,2,2,1,9,14,0,2,0,4,0,3,0,10,17393,3,8,6,12,北京中赫国安,青岛黄海青港
3,0.761,46,0.63,2,1,3,2,27,8,0,2,1,9,1,2,0,5,17393,2,5,1,3,北京中赫国安,青岛黄海青港
4,0.691,97,0.783,10,7,13,0,106,13,0,10,3,9,4,6,0,9,17394,0,10,2,21,天津泰达,河北华夏幸福
2,0.714,49,0.733,5,1,5,1,30,8,0,4,1,2,1,4,0,6,17394,0,7,2,14,天津泰达,河北华夏幸福
2,0.667,48,0.803,5,6,8,2,76,5,0,6,2,7,3,2,0,3,17394,0,3,0,7,天津泰达,河北华夏幸福
5,0.727,77,0.618,4,4,5,0,68,11,0,4,1,20,0,4,0,6,17395,1,8,2,7,重庆当代,武汉卓尔
3,0.744,39,0.593,2,3,2,1,27,4,0,1,1,11,0,2,0,1,17395,1,2,0,3,重庆当代,武汉卓尔
2,0.711,38,0.634,2,1,3,2,41,7,0,3,0,9,0,2,0,5,17395,0,6,2,4,重庆当代,武汉卓尔
4,0.757,70,0.744,10,9,13,0,172,9,4,8,5,21,4,7,0,5,17396,1,7,2,11,石家庄永昌,上海上港
3,0.75,24,0.738,7,5,8,1,107,4,3,4,4,15,2,5,0,1,17396,1,4,0,4,石家庄永昌,上海上港
1,0.761,46,0.754,3,4,5,2,65,5,1,4,1,6,2,2,0,4,17396,0,3,2,7,石家庄永昌,上海上港
1,0.777,112,0.764,8,6,13,0,161,4,0,12,1,22,5,10,0,3,17399,0,4,1,13,河南建业,山东鲁能泰山
1,0.77,61,0.7,5,5,9,1,70,3,0,8,1,14,4,6,0,2,17399,0,3,0,4,河南建业,山东鲁能泰山
0,0.784,51,0.813,3,1,4,2,91,1,0,4,0,8,1,4,0,1,17399,0,1,1,9,河南建业,山东鲁能泰山
4,0.68,50,0.744,4,10,6,0,125,11,0,5,1,17,3,9,0,7,17400,1,7,3,9,江苏苏宁易购,广州恒大淘宝
3,0.718,39,0.548,1,1,1,1,31,9,0,0,1,6,0,7,0,6,17400,1,7,2,5,江苏苏宁易购,广州恒大淘宝
1,0.545,11,0.809,3,9,5,2,94,2,0,5,0,11,3,2,0,1,17400,0,0,1,4,江苏苏宁易购,广州恒大淘宝
2,0.654,107,0.738,7,7,9,0,107,6,0,9,0,16,4,4,0,4,17397,0,4,1,15,广州富力,上海绿地申花
2,0.636,33,0.72,4,4,5,1,50,3,0,5,0,10,3,3,0,1,17397,0,2,0,5,广州富力,上海绿地申花
0,0.662,74,0.754,3,3,4,2,57,3,0,4,0,6,1,1,0,3,17397,0,2,1,10,广州富力,上海绿地申花
6,0.655,110,0.662,7,14,12,0,74,10,1,8,4,20,4,11,0,4,17398,2,6,2,30,大连人,深圳佳兆业
4,0.702,47,0.429,1,9,4,1,28,5,0,3,1,16,2,6,0,1,17398,2,2,0,12,大连人,深圳佳兆业
2,0.619,63,0.804,6,5,8,2,46,5,1,5,3,4,2,5,0,3,17398,0,4,2,18,大连人,深圳佳兆业
4,0.627,59,0.526,7,2,10,0,76,13,2,3,7,27,1,2,0,9,17402,1,9,6,13,青岛黄海青港,天津泰达
3,0.622,45,0.542,2,2,3,1,24,6,0,0,3,8,0,1,0,3,17402,0,4,1,13,青岛黄海青港,天津泰达
1,0.643,14,0.519,5,0,7,2,52,7,2,3,4,19,1,1,0,6,17402,1,5,5,0,青岛黄海青港,天津泰达
2,0.587,92,0.724,9,12,15,0,58,4,2,11,4,12,7,5,0,2,17401,0,1,1,20,石家庄永昌,重庆当代
1,0.548,31,0.727,7,4,10,1,44,1,2,7,3,8,4,0,0,0,17401,0,0,0,8,石家庄永昌,重庆当代
1,0.607,61,0.714,2,8,5,2,14,3,0,4,1,4,3,5,0,2,17401,0,1,1,12,石家庄永昌,重庆当代
5,0.719,139,0.688,7,3,13,0,48,9,1,7,6,13,3,0,0,4,17403,1,7,1,29,武汉卓尔,河北华夏幸福
4,0.744,82,0.619,2,0,4,1,21,4,1,3,1,6,2,0,0,0,17403,0,3,0,11,武汉卓尔,河北华夏幸福
1,0.684,57,0.741,5,3,9,2,27,5,0,4,5,7,1,0,0,4,17403,1,4,1,18,武汉卓尔,河北华夏幸福
6,0.7,80,0.687,3,9,8,0,67,16,1,4,4,14,0,9,0,10,17404,0,6,5,11,上海上港,北京中赫国安
2,0.576,33,0.667,2,4,6,1,30,4,1,3,3,11,0,2,0,2,17404,0,1,1,3,上海上港,北京中赫国安
4,0.787,47,0.703,1,5,2,2,37,12,0,1,1,3,0,7,0,8,17404,0,5,4,8,上海上港,北京中赫国安
7,0.739,226,0.743,2,9,5,0,35,23,1,2,3,4,0,10,0,16,17406,1,16,2,32,山东鲁能泰山,广州富力
3,0.692,104,0.722,1,6,4,1,18,8,0,2,2,1,0,6,0,5,17406,0,4,0,14,山东鲁能泰山,广州富力
4,0.779,122,0.765,1,3,1,2,17,15,1,0,1,3,0,4,0,11,17406,1,12,2,18,山东鲁能泰山,广州富力
3,0.67,94,0.702,5,3,8,0,47,9,1,3,5,5,0,5,0,6,17407,0,6,4,11,上海绿地申花,河南建业
2,0.677,62,0.471,2,2,2,1,17,6,0,1,1,3,0,3,0,4,17407,0,4,3,9,上海绿地申花,河南建业
